simulation_id,position_in_batch,tag,machine_name,hit_rate,job_start,job_end,compute_time,flops,input_files_transfer_time,input_files_size,output_files_transfer_time,output_files_size
00677f58-c321-49b3-80aa-b472297c7dd1,121,job_simple_uniform_377, sg03,0,4650.424365,6948.174467,2294.117647,5772000000000,3.609305,2500000000,0.02315,16000000
00677f58-c321-49b3-80aa-b472297c7dd1,122,job_simple_uniform_376, sg03,0,4658.075163,6955.825265,2294.117647,5772000000000,3.609305,2500000000,0.02315,16000000
00677f58-c321-49b3-80aa-b472297c7dd1,123,job_simple_uniform_378, sg03,0,4685.738797,6983.488899,2294.117647,5772000000000,3.609305,2500000000,0.02315,16000000
00677f58-c321-49b3-80aa-b472297c7dd1,124,job_simple_uniform_375, sg03,0,4693.41121,6991.161312,2294.117647,5772000000000,3.609305,2500000000,0.02315,16000000
00677f58-c321-49b3-80aa-b472297c7dd1,125,job_simple_uniform_374, sg03,0,4694.217251,6999.522836,2294.117647,5772000000000,11.164789,2500000000,0.02315,16000000
00677f58-c321-49b3-80aa-b472297c7dd1,126,job_simple_uniform_373, sg03,0,4694.362682,7014.327137,2294.117647,5772000000000,25.823658,2500000000,0.02315,16000000
00677f58-c321-49b3-80aa-b472297c7dd1,127,job_simple_uniform_444, sg03,0,4694.362708,7014.859077,2294.117647,5772000000000,26.261992,2500000000,0.11673,16000000
00677f58-c321-49b3-80aa-b472297c7dd1,128,job_simple_uniform_443, sg03,0,4694.362735,7014.956556,2294.117647,5772000000000,26.278416,2500000000,0.197758,16000000
00677f58-c321-49b3-80aa-b472297c7dd1,129,job_simple_uniform_442, sg03,0,4694.362761,7014.966864,2294.117647,5772000000000,26.281201,2500000000,0.205255,16000000
00677f58-c321-49b3-80aa-b472297c7dd1,130,job_simple_uniform_441, sg03,0,4694.362788,7014.967347,2294.117647,5772000000000,26.28133,2500000000,0.205582,16000000
00677f58-c321-49b3-80aa-b472297c7dd1,131,job_simple_uniform_440, sg03,0,4694.362815,7014.967363,2294.117647,5772000000000,26.281308,2500000000,0.205594,16000000
00677f58-c321-49b3-80aa-b472297c7dd1,132,job_simple_uniform_44, sg03,0,4694.362841,7014.967363,2294.117647,5772000000000,26.281281,2500000000,0.205594,16000000
00677f58-c321-49b3-80aa-b472297c7dd1,133,job_simple_uniform_369, sg02,0,5228.699262,7816.038073,2583.706356,5772000000000,3.609305,2500000000,0.02315,16000000
00677f58-c321-49b3-80aa-b472297c7dd1,134,job_simple_uniform_368, sg02,0,5238.721757,7826.060569,2583.706356,5772000000000,3.609305,2500000000,0.02315,16000000
00677f58-c321-49b3-80aa-b472297c7dd1,135,job_simple_uniform_37, sg01,0,5250.688926,7838.027737,2583.706356,5772000000000,3.609305,2500000000,0.02315,16000000
00677f58-c321-49b3-80aa-b472297c7dd1,136,job_simple_uniform_367, sg02,0,5254.308748,7841.647559,2583.706356,5772000000000,3.609305,2500000000,0.02315,16000000
00677f58-c321-49b3-80aa-b472297c7dd1,137,job_simple_uniform_370, sg01,0,5257.509437,7844.848248,2583.706356,5772000000000,3.609305,2500000000,0.02315,16000000
00677f58-c321-49b3-80aa-b472297c7dd1,138,job_simple_uniform_366, sg02,0,5262.122215,7849.461026,2583.706356,5772000000000,3.609305,2500000000,0.02315,16000000
00677f58-c321-49b3-80aa-b472297c7dd1,139,job_simple_uniform_371, sg01,0,5273.673387,7861.616948,2583.706356,5772000000000,4.214055,2500000000,0.02315,16000000
00677f58-c321-49b3-80aa-b472297c7dd1,140,job_simple_uniform_365, sg02,0,5273.799529,7861.743089,2583.706356,5772000000000,4.209434,2500000000,0.027769,16000000
00677f58-c321-49b3-80aa-b472297c7dd1,141,job_simple_uniform_364, sg02,0,5281.349472,7868.688284,2583.706356,5772000000000,3.609305,2500000000,0.02315,16000000
00677f58-c321-49b3-80aa-b472297c7dd1,142,job_simple_uniform_363, sg01,0,5290.989045,7879.017944,2583.706356,5772000000000,4.299393,2500000000,0.02315,16000000
00677f58-c321-49b3-80aa-b472297c7dd1,143,job_simple_uniform_372, sg02,0,5291.029849,7879.058746,2583.706356,5772000000000,4.294772,2500000000,0.027769,16000000
00677f58-c321-49b3-80aa-b472297c7dd1,144,job_simple_uniform_362, sg02,0,5298.436799,7885.77561,2583.706356,5772000000000,3.609305,2500000000,0.02315,16000000
00677f58-c321-49b3-80aa-b472297c7dd1,145,job_simple_uniform_361, sg02,0,5306.249477,7897.221664,2583.706356,5772000000000,7.219798,2500000000,0.046033,16000000
